1521012786.901807 "[24.0, 24.5, 24.75, 24.5, 24.75, 24.0, 24.75, 25.5, 24.5, 24.25, 24.5, 24.75, 24.25, 24.5, 24.75, 24.5, 24.5, 24.75, 25.0, 24.75, 24.0, 24.5, 24.25, 25.0, 25.0, 24.5, 24.5, 24.5, 25.0, 25.0, 25.0, 25.0, 25.5, 25.25, 25.25, 24.75, 24.5, 24.75, 24.5, 25.0, 25.25, 25.75, 25.25, 25.25, 24.5, 24.75, 25.25, 24.75, 25.0, 25.5, 26.0, 25.5, 24.75, 24.75, 24.75, 25.25, 25.75, 26.0, 25.5, 25.0, 25.75, 26.0, 25.5, 25.5]"
1521012786.941958 "[24.0, 24.5, 24.75, 24.5, 24.75, 24.0, 24.75, 25.5, 24.5, 24.25, 24.5, 24.75, 24.25, 24.5, 24.75, 24.5, 24.5, 24.75, 25.0, 24.75, 24.0, 24.5, 24.25, 25.0, 25.0, 24.5, 24.5, 24.5, 25.0, 25.0, 25.0, 25.0, 25.5, 25.25, 25.25, 24.75, 24.5, 24.75, 24.5, 25.0, 25.25, 25.75, 25.25, 25.25, 24.5, 24.75, 25.25, 24.75, 25.0, 25.5, 26.0, 25.5, 24.75, 24.75, 24.75, 25.25, 25.75, 26.0, 25.5, 25.0, 25.75, 26.0, 25.5, 25.5]"
1521012786.983576 "[24.0, 24.5, 25.0, 24.75, 24.25, 24.5, 24.0, 25.0, 24.5, 24.25, 23.75, 24.5, 24.25, 24.5, 24.5, 24.5, 25.25, 24.75, 24.5, 24.5, 24.5, 24.0, 24.25, 24.25, 24.75, 24.5, 24.75, 24.5, 24.5, 25.0, 24.75, 24.75, 25.75, 24.75, 24.75, 24.5, 24.5, 24.75, 24.5, 25.25, 25.0, 25.75, 25.0, 25.0, 24.25, 24.5, 25.0, 24.75, 25.25, 25.5, 25.5, 25.5, 25.0, 24.75, 25.25, 24.75, 25.25, 25.75, 25.5, 25.5, 25.5, 25.5, 26.0, 26.25]"
1521012787.0243 "[23.5, 23.75, 25.0, 24.75, 24.25, 24.5, 24.0, 25.0, 24.5, 24.25, 23.75, 24.5, 24.25, 24.5, 24.5, 24.5, 25.25, 24.75, 24.5, 24.5, 24.5, 24.0, 24.25, 24.25, 24.75, 24.5, 24.75, 24.5, 24.5, 25.0, 24.75, 24.75, 25.75, 24.75, 24.75, 24.5, 24.5, 24.75, 24.5, 25.25, 25.0, 25.75, 25.0, 25.0, 24.25, 24.5, 25.0, 24.75, 25.25, 25.5, 25.5, 25.5, 25.0, 24.75, 25.25, 24.75, 25.25, 25.75, 25.5, 25.5, 25.5, 25.5, 26.0, 26.25]"
1521012787.0714 "[23.5, 23.75, 25.0, 24.75, 24.25, 24.5, 24.0, 25.0, 24.5, 24.25, 23.75, 24.5, 24.25, 24.5, 24.5, 24.5, 25.25, 24.75, 24.5, 24.5, 24.5, 24.0, 24.25, 24.25, 24.75, 24.5, 24.75, 24.5, 24.5, 25.0, 24.75, 24.75, 25.75, 24.75, 24.75, 24.5, 24.5, 24.25, 24.5, 25.25, 25.0, 24.75, 25.25, 25.25, 24.75, 24.5, 25.0, 25.0, 25.25, 25.25, 25.5, 25.5, 25.0, 24.75, 25.0, 25.25, 25.75, 26.25, 25.75, 25.5, 25.75, 25.75, 25.75, 26.25]"
1521012787.118273 "[24.5, 24.5, 25.0, 24.75, 24.75, 24.0, 24.5, 24.75, 24.0, 24.5, 24.0, 24.75, 24.25, 24.75, 24.5, 24.5, 24.75, 24.75, 24.75, 24.75, 24.5, 24.25, 25.25, 24.75, 24.75, 24.5, 24.5, 24.25, 24.5, 25.0, 24.5, 25.0, 24.75, 25.0, 25.25, 24.75, 24.75, 24.25, 24.5, 25.25, 25.0, 24.75, 25.25, 25.25, 24.75, 24.5, 25.0, 25.0, 25.25, 25.25, 25.5, 25.5, 25.0, 24.75, 25.0, 25.25, 25.75, 26.25, 25.75, 25.5, 25.75, 25.75, 25.75, 26.25]"
1521012787.167033 "[24.5, 24.5, 25.0, 24.75, 24.75, 24.0, 24.5, 24.75, 24.0, 24.5, 24.0, 24.75, 24.25, 24.75, 24.5, 24.5, 24.75, 24.75, 24.75, 24.75, 24.5, 24.25, 25.25, 24.75, 24.75, 24.5, 24.5, 24.25, 24.5, 25.0, 24.5, 25.0, 24.75, 25.0, 25.25, 24.75, 24.75, 24.25, 24.5, 25.25, 25.25, 25.25, 25.25, 24.75, 24.5, 24.75, 25.0, 24.75, 25.0, 25.5, 25.5, 25.25, 24.75, 25.25, 24.75, 25.75, 26.0, 25.75, 25.75, 25.25, 25.75, 25.75, 25.5, 26.25]"
1521012787.208216 "[24.25, 24.0, 24.75, 24.75, 24.25, 24.0, 24.25, 25.0, 24.5, 24.25, 24.0, 24.75, 24.0, 24.25, 24.75, 24.25, 24.75, 24.5, 24.75, 24.75, 24.75, 24.5, 24.0, 25.0, 25.25, 24.75, 24.5, 24.75, 24.5, 25.0, 24.75, 25.25, 25.25, 25.25, 25.0, 24.75, 24.75, 24.75, 24.75, 25.0, 25.25, 25.25, 25.25, 24.75, 24.5, 24.75, 25.0, 24.75, 25.0, 25.5, 25.5, 25.25, 24.75, 25.25, 24.75, 25.75, 26.0, 25.75, 25.75, 25.25, 25.75, 25.75, 25.5, 26.25]"
1521012787.250499 "[24.25, 24.0, 24.75, 24.75, 24.25, 24.0, 24.25, 25.0, 24.5, 24.25, 24.0, 24.75, 24.0, 24.25, 24.75, 24.25, 24.75, 24.5, 24.75, 24.75, 24.75, 24.5, 24.0, 25.0, 25.25, 24.75, 24.5, 24.75, 24.5, 25.0, 24.75, 25.25, 25.25, 25.25, 25.0, 24.75, 24.75, 24.75, 24.75, 25.0, 25.25, 25.25, 25.25, 24.75, 24.5, 24.75, 25.0, 24.75, 25.0, 25.5, 25.5, 25.25, 24.75, 25.25, 24.75, 25.75, 26.0, 25.75, 25.75, 25.25, 25.75, 25.75, 25.5, 26.25]"
1521012787.292497 "[24.25, 24.0, 24.75, 24.75, 24.5, 24.25, 24.25, 25.0, 24.25, 24.25, 24.75, 24.5, 23.75, 24.75, 24.25, 24.0, 25.5, 24.25, 24.5, 24.5, 24.25, 24.5, 24.5, 25.0, 25.0, 24.75, 24.75, 24.5, 24.5, 25.25, 24.5, 25.0, 25.5, 25.0, 24.75, 25.25, 24.5, 24.75, 24.5, 25.25, 25.25, 25.0, 25.25, 24.75, 24.75, 24.75, 25.25, 24.5, 24.75, 25.25, 25.75, 25.75, 24.75, 25.25, 25.75, 25.5, 26.0, 25.75, 25.5, 25.25, 26.25, 25.75, 26.0, 26.25]"
