1521014030.029401 "[24.75, 24.25, 24.5, 24.5, 24.75, 24.25, 24.5, 25.0, 24.5, 24.5, 24.25, 24.5, 24.25, 24.25, 23.75, 24.5, 24.75, 24.75, 25.0, 24.5, 24.5, 24.0, 24.25, 24.75, 25.0, 24.5, 24.75, 24.5, 24.75, 24.5, 24.75, 24.25, 24.75, 23.75, 25.25, 20.5, 24.5, 29.0, 24.75, 22.0, 25.5, 25.25, 25.25, 25.0, 24.75, 25.25, 25.25, 25.0, 25.25, 25.5, 25.5, 25.5, 25.0, 25.25, 25.0, 25.0, 25.75, 25.75, 26.25, 25.25, 25.5, 26.0, 25.75, 25.5]"
1521014030.069534 "[24.75, 24.25, 24.5, 24.5, 24.75, 24.25, 24.5, 25.0, 24.5, 24.5, 24.25, 24.5, 24.25, 24.5, 24.25, 24.75, 24.75, 24.75, 25.0, 24.75, 24.5, 24.75, 24.25, 25.5, 25.25, 24.75, 24.75, 24.75, 24.75, 25.0, 25.0, 24.75, 25.5, 24.75, 24.75, 25.0, 24.75, 25.0, 25.0, 25.25, 25.0, 25.25, 24.75, 25.5, 25.0, 24.75, 25.25, 25.25, 25.0, 25.5, 25.75, 25.5, 25.5, 25.5, 25.0, 25.75, 26.0, 25.75, 25.5, 25.75, 25.75, 26.0, 25.5, 26.0]"
1521014030.111459 "[24.0, 24.25, 24.5, 24.75, 24.5, 24.0, 24.75, 24.75, 24.25, 24.25, 24.75, 24.5, 24.5, 24.5, 24.25, 24.75, 24.75, 24.75, 25.0, 24.75, 24.5, 24.75, 24.25, 25.5, 25.25, 24.75, 24.75, 24.75, 24.75, 25.0, 25.0, 24.75, 25.5, 24.75, 24.75, 25.0, 24.75, 25.0, 25.0, 25.25, 25.0, 25.25, 24.75, 25.5, 25.0, 24.75, 25.25, 25.25, 25.0, 25.5, 25.75, 25.5, 25.5, 25.5, 25.0, 25.75, 26.0, 25.75, 25.5, 25.75, 25.75, 26.0, 25.5, 26.0]"
1521014030.152238 "[24.0, 24.25, 24.5, 24.75, 24.5, 24.0, 24.75, 24.75, 24.25, 24.25, 24.75, 24.5, 24.5, 24.5, 24.25, 24.75, 24.75, 24.75, 25.0, 24.75, 24.5, 24.75, 24.25, 25.5, 25.25, 24.75, 24.75, 24.75, 24.75, 25.0, 25.0, 24.75, 25.5, 24.75, 24.75, 25.0, 24.75, 25.0, 25.0, 25.25, 25.0, 25.25, 24.75, 25.5, 25.0, 25.0, 25.0, 25.0, 25.0, 24.75, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 26.0, 25.75, 25.5, 25.75, 25.75, 26.0, 25.5, 25.5]"
1521014030.193854 "[23.75, 24.0, 24.0, 24.75, 24.0, 24.25, 24.25, 25.0, 24.0, 24.25, 24.75, 24.5, 24.0, 24.0, 24.0, 23.75, 25.25, 24.25, 25.0, 24.75, 24.25, 24.5, 24.25, 24.75, 25.0, 24.75, 24.5, 24.75, 24.75, 24.75, 24.75, 24.25, 25.0, 24.75, 25.0, 25.0, 24.75, 24.5, 24.75, 25.0, 25.25, 25.0, 25.5, 25.25, 25.0, 25.0, 25.0, 25.0, 25.0, 24.75, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 26.0, 25.75, 25.5, 25.75, 25.75, 26.0, 25.5, 25.5]"
1521014030.246564 "[23.75, 24.0, 24.0, 24.75, 24.0, 24.25, 24.25, 25.0, 24.0, 24.25, 24.75, 24.5, 24.0, 24.0, 24.0, 23.75, 25.25, 24.25, 25.0, 24.75, 24.25, 24.5, 24.25, 24.75, 25.0, 24.75, 24.5, 24.75, 24.75, 24.75, 24.75, 24.25, 25.0, 24.75, 25.0, 25.0, 24.75, 24.5, 24.75, 25.0, 25.25, 25.0, 25.5, 25.25, 25.0, 25.0, 25.0, 25.0, 25.0, 24.75, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 26.0, 25.75, 25.5, 25.75, 25.75, 25.75, 25.75, 25.75]"
1521014030.290809 "[24.5, 24.25, 25.0, 24.25, 24.75, 24.0, 25.0, 24.75, 23.75, 24.5, 24.5, 24.5, 24.0, 24.25, 24.0, 24.0, 25.25, 25.0, 24.75, 24.75, 24.5, 24.75, 24.25, 25.0, 25.0, 24.75, 25.0, 24.25, 25.0, 25.0, 24.5, 24.5, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 24.75, 24.75, 25.5, 24.5, 25.25, 25.25, 25.0, 24.5, 25.5, 24.25, 25.0, 25.5, 25.75, 25.5, 25.25, 25.5, 25.5, 25.25, 25.75, 26.25, 25.75, 25.5, 25.75, 25.75, 25.75, 25.75]"
1521014030.338977 "[24.5, 24.25, 25.0, 24.25, 24.75, 24.0, 25.0, 24.75, 23.75, 24.5, 24.5, 24.5, 24.0, 24.25, 24.0, 24.0, 25.25, 25.0, 24.75, 24.75, 24.5, 24.75, 24.25, 25.0, 25.0, 24.75, 25.0, 24.25, 25.0, 25.0, 24.5, 24.5, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 24.75, 24.75, 25.5, 24.5, 25.25, 25.25, 25.0, 24.5, 25.5, 24.25, 25.0, 25.5, 25.75, 25.5, 25.25, 25.5, 25.5, 25.25, 25.75, 26.25, 25.75, 25.5, 25.75, 25.75, 25.75, 25.75]"
1521014030.38748 "[24.5, 24.25, 25.0, 24.25, 24.75, 24.0, 25.0, 24.75, 23.75, 24.5, 24.5, 24.5, 24.0, 24.75, 24.25, 24.5, 24.75, 24.75, 24.75, 24.75, 24.75, 24.25, 24.5, 24.75, 25.75, 25.0, 24.5, 24.75, 25.0, 25.0, 24.5, 24.5, 25.5, 25.0, 25.25, 25.0, 24.5, 25.0, 24.5, 24.75, 25.25, 25.0, 24.75, 24.75, 24.75, 25.0, 25.25, 24.75, 25.0, 25.5, 26.0, 25.5, 25.5, 25.75, 24.75, 25.5, 26.25, 26.0, 26.0, 25.5, 25.75, 26.0, 26.25, 26.25]"
1521014030.434158 "[24.0, 24.5, 24.25, 24.5, 24.5, 24.25, 24.5, 25.0, 24.25, 24.75, 24.25, 24.75, 24.25, 24.75, 24.25, 24.5, 24.75, 24.75, 24.75, 24.75, 24.75, 24.25, 24.5, 24.75, 25.75, 25.0, 24.5, 24.75, 25.0, 25.0, 24.5, 24.5, 25.5, 25.0, 25.25, 25.0, 24.5, 25.0, 24.5, 24.75, 25.25, 25.0, 24.75, 24.75, 24.75, 25.0, 25.25, 24.75, 25.0, 25.5, 26.0, 25.5, 25.5, 25.75, 24.75, 25.5, 26.25, 26.0, 26.0, 25.5, 25.75, 26.0, 26.25, 26.25]"
