1521012158.087064 "[25.0, 24.5, 25.25, 25.25, 25.0, 24.75, 25.5, 24.75, 24.25, 25.0, 24.75, 24.75, 24.75, 25.0, 25.5, 24.5, 25.0, 25.0, 25.0, 25.0, 24.25, 24.5, 24.25, 25.75, 25.25, 24.75, 24.75, 24.5, 25.0, 25.25, 25.0, 25.0, 26.0, 25.0, 25.25, 25.25, 25.0, 25.0, 25.0, 25.75, 25.75, 25.25, 25.25, 25.75, 25.25, 25.75, 25.25, 25.5, 25.5, 25.5, 25.75, 26.25, 25.5, 25.25, 25.0, 25.75, 26.5, 26.0, 25.75, 25.75, 25.75, 25.75, 25.75, 25.75]"
1521012158.127465 "[24.25, 25.0, 24.5, 24.75, 24.5, 24.5, 24.75, 25.5, 24.25, 24.75, 25.25, 25.0, 24.25, 24.75, 25.25, 25.5, 25.5, 25.25, 24.75, 24.75, 24.5, 24.75, 24.5, 25.0, 25.25, 24.75, 24.75, 24.5, 25.0, 25.25, 25.0, 25.0, 26.0, 25.0, 25.25, 25.25, 25.0, 25.0, 25.0, 25.75, 25.75, 25.25, 25.25, 25.75, 25.25, 25.75, 25.25, 25.5, 25.5, 25.5, 25.75, 26.25, 25.5, 25.25, 25.0, 25.75, 26.5, 26.0, 25.75, 25.75, 25.75, 25.75, 25.75, 25.75]"
1521012158.169188 "[24.25, 25.0, 24.5, 24.75, 24.5, 24.5, 24.75, 25.5, 24.25, 24.75, 25.25, 25.0, 24.25, 24.75, 25.25, 25.5, 25.5, 25.25, 24.75, 24.75, 24.5, 24.75, 24.5, 25.0, 25.25, 24.75, 24.75, 24.5, 25.0, 25.25, 25.0, 25.0, 26.0, 25.0, 25.25, 25.25, 25.0, 25.0, 25.0, 25.75, 25.75, 25.25, 25.25, 25.75, 25.25, 25.75, 25.25, 25.5, 25.5, 25.5, 25.75, 26.25, 25.5, 25.25, 25.0, 25.75, 26.5, 26.0, 25.75, 25.75, 25.75, 26.0, 26.0, 26.25]"
1521012158.20991 "[24.25, 24.5, 25.25, 25.25, 24.75, 24.25, 24.75, 25.25, 24.75, 24.75, 25.25, 25.25, 24.75, 25.0, 24.75, 25.25, 24.75, 25.25, 25.25, 25.25, 24.5, 24.5, 25.0, 25.0, 25.25, 25.25, 25.0, 24.5, 25.25, 25.25, 24.5, 24.75, 25.25, 25.25, 25.25, 25.25, 25.25, 25.25, 25.0, 25.5, 25.25, 25.75, 25.75, 25.25, 25.0, 25.25, 25.5, 25.5, 25.5, 25.75, 26.0, 25.75, 26.0, 25.75, 25.25, 25.5, 25.5, 26.0, 26.25, 25.5, 26.0, 26.0, 26.0, 26.25]"
1521012158.252618 "[24.25, 24.5, 25.25, 25.25, 24.75, 24.25, 24.75, 25.25, 24.75, 24.75, 25.25, 25.25, 24.75, 25.0, 24.75, 25.25, 24.75, 25.25, 25.25, 25.25, 24.5, 24.5, 25.0, 25.0, 25.25, 25.25, 25.0, 24.5, 25.25, 25.25, 24.5, 24.75, 25.25, 25.25, 25.25, 25.25, 25.25, 25.25, 25.0, 25.5, 25.25, 25.75, 25.75, 25.25, 25.0, 25.25, 25.5, 25.5, 25.5, 25.75, 26.0, 25.75, 26.0, 25.75, 25.25, 25.5, 25.5, 26.0, 26.25, 25.5, 26.0, 26.0, 26.0, 26.25]"
1521012158.293961 "[24.25, 24.5, 25.25, 25.25, 24.75, 24.25, 24.75, 25.25, 24.75, 24.75, 25.25, 25.25, 24.75, 25.0, 24.75, 25.25, 24.75, 25.25, 25.25, 25.25, 24.5, 24.5, 25.0, 25.0, 25.25, 25.25, 25.0, 24.5, 25.25, 24.75, 24.75, 25.0, 25.25, 24.5, 26.0, 25.25, 24.75, 25.0, 24.5, 25.5, 25.5, 25.25, 25.75, 25.5, 25.0, 25.5, 26.25, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5, 25.75, 25.5, 25.75, 26.0, 26.0, 25.5, 25.75, 26.0, 26.0, 25.75, 27.0]"
1521012158.335712 "[23.75, 24.25, 25.0, 25.0, 24.25, 24.0, 24.25, 24.75, 24.25, 24.75, 25.0, 24.75, 24.5, 25.25, 24.75, 24.75, 25.0, 25.0, 25.25, 25.0, 24.5, 24.75, 25.25, 25.0, 25.25, 25.0, 25.25, 24.5, 25.25, 24.75, 24.75, 25.0, 25.25, 24.5, 26.0, 25.25, 24.75, 25.0, 24.5, 25.5, 25.5, 25.25, 25.75, 25.5, 25.0, 25.5, 26.25, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5, 25.75, 25.5, 25.75, 26.0, 26.0, 25.5, 25.75, 26.0, 26.0, 25.75, 27.0]"
1521012158.377167 "[23.75, 24.25, 25.0, 25.0, 24.25, 24.0, 24.25, 24.75, 24.25, 24.75, 25.0, 24.75, 24.5, 25.25, 24.75, 24.75, 25.0, 25.0, 25.25, 25.0, 24.5, 24.75, 25.25, 25.0, 25.25, 25.0, 25.25, 24.5, 25.25, 24.75, 24.75, 25.0, 25.25, 24.5, 26.0, 25.25, 24.75, 25.0, 24.5, 25.5, 25.5, 25.25, 25.75, 25.5, 25.0, 25.5, 26.25, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5, 25.75, 25.5, 25.75, 26.0, 26.0, 25.5, 25.75, 26.25, 25.25, 25.75, 26.5]"
1521012158.419139 "[24.25, 24.75, 24.75, 25.0, 24.0, 24.0, 25.0, 25.25, 24.5, 24.5, 24.75, 24.75, 24.25, 24.75, 24.25, 24.25, 24.75, 24.75, 24.75, 25.0, 24.75, 24.75, 24.25, 25.0, 24.75, 24.75, 24.5, 25.0, 24.75, 25.25, 24.5, 24.75, 25.5, 25.25, 25.0, 25.0, 25.25, 24.75, 25.0, 25.25, 25.25, 25.0, 25.5, 25.5, 25.0, 25.25, 25.5, 25.0, 25.25, 25.5, 25.75, 25.5, 25.0, 25.75, 25.0, 25.25, 25.5, 26.0, 25.75, 25.75, 26.25, 25.25, 25.75, 26.5]"
1521012158.459921 "[24.25, 24.75, 24.75, 25.0, 24.0, 24.0, 25.0, 25.25, 24.5, 24.5, 24.75, 24.75, 24.25, 24.75, 24.25, 24.25, 24.75, 24.75, 24.75, 25.0, 24.75, 24.75, 24.25, 25.0, 24.75, 24.75, 24.5, 25.0, 24.75, 25.25, 24.5, 24.75, 25.5, 25.25, 25.0, 25.0, 25.25, 24.75, 25.0, 25.25, 25.25, 25.0, 25.5, 25.5, 25.0, 25.25, 25.5, 25.0, 25.25, 25.5, 25.75, 25.5, 25.0, 25.75, 25.0, 25.25, 25.5, 26.0, 25.75, 25.75, 26.25, 25.25, 25.75, 26.5]"
