1521013071.873391 "[24.5, 24.25, 24.75, 24.5, 24.0, 24.0, 24.5, 24.75, 24.25, 24.25, 24.5, 24.25, 24.25, 24.25, 24.5, 24.0, 25.0, 24.25, 24.75, 24.25, 24.25, 24.0, 24.0, 24.25, 24.5, 24.75, 24.25, 24.0, 24.25, 24.75, 24.75, 25.0, 25.25, 25.0, 24.5, 24.75, 24.25, 24.25, 24.0, 25.0, 25.0, 25.5, 25.25, 24.5, 24.5, 25.0, 24.75, 25.0, 24.75, 25.5, 25.0, 25.25, 24.5, 24.75, 24.75, 25.25, 25.75, 26.0, 25.25, 25.0, 26.0, 25.5, 25.75, 25.75]"
1521013071.92163 "[24.5, 24.5, 25.25, 24.5, 24.5, 23.75, 24.5, 24.75, 24.0, 24.5, 24.5, 24.5, 24.0, 24.25, 24.25, 24.5, 24.5, 25.0, 24.5, 24.75, 24.25, 24.0, 24.5, 24.5, 24.75, 24.5, 24.5, 24.25, 24.5, 24.25, 24.5, 24.75, 25.25, 25.0, 24.75, 24.75, 24.5, 24.5, 24.5, 25.0, 25.25, 24.75, 25.5, 25.0, 25.0, 24.25, 25.25, 24.75, 25.25, 25.25, 26.0, 25.5, 25.0, 25.0, 24.75, 25.0, 25.25, 26.0, 25.75, 25.75, 25.5, 25.75, 25.25, 26.25]"
1521013071.973229 "[24.5, 24.5, 25.25, 24.5, 24.5, 23.75, 24.5, 24.75, 24.0, 24.5, 24.5, 24.5, 24.0, 24.25, 24.25, 24.5, 24.5, 25.0, 24.5, 24.75, 24.25, 24.0, 24.5, 24.5, 24.75, 24.5, 24.5, 24.25, 24.5, 24.25, 24.5, 24.75, 25.25, 25.0, 24.75, 24.75, 24.5, 24.5, 24.5, 25.0, 25.25, 24.75, 25.5, 25.0, 25.0, 24.25, 25.25, 24.75, 25.25, 25.25, 26.0, 25.5, 25.0, 25.0, 24.75, 25.0, 25.25, 26.0, 25.75, 25.75, 25.5, 25.75, 25.25, 26.25]"
1521013072.02079 "[24.5, 24.5, 25.25, 24.5, 24.5, 24.0, 24.5, 25.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 24.25, 24.75, 24.75, 24.25, 24.25, 24.25, 24.25, 24.5, 24.5, 25.25, 24.75, 25.0, 24.5, 24.75, 24.5, 24.5, 24.75, 25.5, 25.0, 25.0, 25.0, 24.25, 24.25, 24.5, 25.25, 25.0, 25.25, 25.25, 25.25, 24.75, 24.75, 25.0, 24.75, 25.0, 25.5, 25.5, 25.25, 25.0, 25.0, 24.75, 24.75, 25.5, 26.0, 25.75, 25.5, 26.0, 25.75, 25.5, 26.25]"
1521013072.068048 "[24.25, 24.25, 24.5, 24.5, 24.25, 24.0, 24.5, 25.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 24.25, 24.75, 24.75, 24.25, 24.25, 24.25, 24.25, 24.5, 24.5, 25.25, 24.75, 25.0, 24.5, 24.75, 24.5, 24.5, 24.75, 25.5, 25.0, 25.0, 25.0, 24.25, 24.25, 24.5, 25.25, 25.0, 25.25, 25.25, 25.25, 24.75, 24.75, 25.0, 24.75, 25.0, 25.5, 25.5, 25.25, 25.0, 25.0, 24.75, 24.75, 25.5, 26.0, 25.75, 25.5, 26.0, 25.75, 25.5, 26.25]"
1521013072.116153 "[24.25, 24.25, 24.5, 24.5, 24.25, 24.0, 24.5, 25.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 24.25, 25.0, 24.25, 24.75, 24.5, 24.25, 24.25, 23.75, 24.75, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.25, 24.5, 25.25, 25.0, 25.25, 25.25, 24.5, 25.0, 24.25, 25.0, 24.5, 25.0, 25.25, 25.25, 24.5, 25.0, 25.0, 25.25, 25.0, 25.0, 25.5, 25.25, 24.75, 24.75, 24.75, 24.75, 25.0, 25.75, 25.75, 25.5, 25.25, 25.5, 25.5, 25.75]"
1521013072.163979 "[23.75, 24.25, 25.0, 24.5, 24.5, 24.25, 25.0, 25.25, 24.5, 24.5, 24.5, 24.25, 24.0, 24.5, 24.0, 23.75, 25.0, 24.25, 24.75, 24.5, 24.25, 24.25, 23.75, 24.75, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.25, 24.5, 25.25, 25.0, 25.25, 25.25, 24.5, 25.0, 24.25, 25.0, 24.5, 25.0, 25.25, 25.25, 24.5, 25.0, 25.0, 25.25, 25.0, 25.0, 25.5, 25.25, 24.75, 24.75, 24.75, 24.75, 25.0, 25.75, 25.75, 25.5, 25.25, 25.5, 25.5, 25.75]"
1521013072.207155 "[23.75, 24.25, 25.0, 24.5, 24.5, 24.25, 25.0, 25.25, 24.5, 24.5, 24.5, 24.25, 24.0, 24.5, 24.0, 23.75, 25.0, 24.25, 24.75, 24.5, 24.25, 24.25, 23.75, 24.75, 24.5, 24.5, 24.75, 24.5, 24.75, 24.75, 24.25, 24.25, 25.0, 25.0, 25.0, 24.25, 24.25, 24.75, 25.0, 25.25, 25.5, 25.0, 25.25, 25.0, 24.75, 24.5, 25.5, 25.0, 26.0, 25.25, 25.5, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 25.5, 25.25, 25.25, 25.5, 25.75, 25.5, 26.0]"
1521013072.248397 "[24.0, 24.25, 24.5, 24.5, 24.5, 24.5, 24.5, 24.75, 24.0, 24.0, 24.5, 24.25, 24.0, 25.0, 24.5, 24.5, 24.75, 24.5, 25.0, 24.75, 24.25, 24.5, 24.5, 25.0, 25.0, 24.5, 24.75, 24.5, 24.75, 24.75, 24.25, 24.25, 25.0, 25.0, 25.0, 24.25, 24.25, 24.75, 25.0, 25.25, 25.5, 25.0, 25.25, 25.0, 24.75, 24.5, 25.5, 25.0, 26.0, 25.25, 25.5, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 25.5, 25.25, 25.25, 25.5, 25.75, 25.5, 26.0]"
1521013072.289545 "[24.0, 24.25, 24.5, 24.5, 24.5, 24.5, 24.5, 24.75, 24.0, 24.0, 24.5, 24.25, 24.0, 25.0, 24.5, 24.5, 24.75, 24.5, 25.0, 24.75, 24.25, 24.5, 24.5, 25.0, 25.0, 24.5, 24.75, 24.5, 24.75, 24.75, 24.25, 24.25, 25.0, 25.0, 25.0, 24.25, 24.25, 24.75, 25.0, 25.25, 25.5, 25.0, 25.25, 25.0, 24.75, 24.5, 25.5, 25.0, 26.0, 25.25, 25.5, 25.5, 25.25, 25.0, 25.0, 25.25, 25.5, 25.5, 25.25, 25.25, 25.5, 25.0, 25.0, 26.25]"
