1521009195.200377 "[24.0, 24.25, 23.75, 24.5, 24.0, 23.75, 24.25, 24.5, 24.25, 24.5, 24.5, 24.25, 24.0, 24.25, 23.75, 24.25, 24.75, 24.5, 24.75, 24.5, 24.25, 24.25, 24.0, 24.25, 22.25, 24.25, 20.75, 24.25, 28.25, 24.25, 21.25, 24.0, 25.25, 24.75, 24.75, 24.5, 24.25, 24.25, 24.0, 24.5, 25.5, 24.75, 24.75, 24.75, 24.25, 24.5, 24.75, 24.75, 25.25, 25.0, 25.5, 25.5, 24.75, 25.0, 24.75, 25.0, 26.0, 25.75, 25.75, 25.25, 25.75, 25.5, 25.25, 25.75]"
1521009195.240877 "[24.0, 24.25, 23.75, 24.5, 24.0, 23.75, 24.25, 24.5, 24.25, 24.5, 24.5, 24.25, 24.0, 24.25, 23.75, 24.25, 24.75, 24.5, 24.75, 24.5, 24.25, 24.25, 24.0, 24.25, 22.25, 24.25, 20.75, 24.25, 28.25, 24.25, 21.25, 24.0, 25.25, 24.75, 24.75, 24.5, 24.25, 24.25, 24.0, 24.5, 24.75, 25.0, 24.75, 24.5, 24.25, 24.25, 25.25, 24.0, 25.5, 24.75, 25.25, 25.0, 24.75, 25.0, 24.75, 24.75, 25.0, 26.25, 25.25, 25.25, 25.5, 25.75, 25.5, 25.25]"
1521009195.290167 "[23.75, 24.0, 24.25, 24.0, 24.0, 23.5, 24.0, 24.25, 24.25, 23.5, 23.75, 24.25, 23.5, 24.5, 23.75, 23.75, 25.0, 24.25, 24.25, 24.75, 23.75, 24.0, 24.0, 24.25, 24.5, 24.25, 24.5, 24.25, 24.5, 24.5, 24.5, 24.25, 25.0, 24.5, 24.5, 24.75, 24.0, 24.25, 24.0, 24.5, 24.75, 25.0, 24.75, 24.5, 24.25, 24.25, 25.25, 24.0, 25.5, 24.75, 25.25, 25.0, 24.75, 25.0, 24.75, 24.75, 25.0, 26.25, 25.25, 25.25, 25.5, 25.75, 25.5, 25.25]"
1521009195.342821 "[23.75, 24.0, 24.25, 24.0, 24.0, 23.5, 24.0, 24.25, 24.25, 23.5, 23.75, 24.25, 23.5, 24.5, 23.75, 23.75, 25.0, 24.25, 24.25, 24.75, 23.75, 24.0, 24.0, 24.25, 24.5, 24.25, 24.5, 24.25, 24.5, 24.5, 24.5, 24.25, 25.0, 24.5, 24.5, 24.75, 24.0, 24.25, 24.5, 24.75, 25.25, 25.0, 25.0, 25.0, 24.75, 24.5, 24.75, 24.75, 25.25, 25.5, 25.0, 25.25, 25.0, 25.0, 25.25, 24.5, 25.75, 25.75, 25.25, 25.25, 25.5, 25.5, 25.75, 26.0]"
1521009195.392153 "[24.0, 24.5, 24.25, 24.25, 23.75, 23.75, 24.5, 25.25, 24.5, 24.0, 24.5, 24.5, 24.0, 24.5, 24.25, 24.25, 25.0, 24.75, 25.25, 24.75, 24.25, 24.25, 24.25, 24.75, 25.0, 24.75, 24.25, 24.25, 24.5, 24.75, 24.25, 24.25, 25.5, 24.5, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 25.25, 25.0, 25.0, 25.0, 24.75, 24.5, 24.75, 24.75, 25.25, 25.5, 25.0, 25.25, 25.0, 25.0, 25.25, 24.5, 25.75, 25.75, 25.25, 25.25, 25.5, 25.5, 25.75, 26.0]"
1521009195.434617 "[24.0, 24.5, 24.25, 24.25, 23.75, 23.75, 24.5, 25.25, 24.5, 24.0, 24.5, 24.5, 24.0, 24.5, 24.25, 24.25, 25.0, 24.75, 25.25, 24.75, 24.25, 24.25, 24.25, 24.75, 25.0, 24.75, 24.25, 24.25, 24.5, 24.75, 24.25, 24.25, 25.5, 24.5, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 25.25, 25.0, 25.0, 25.0, 24.75, 24.5, 24.75, 24.75, 25.25, 25.5, 25.0, 25.25, 25.0, 25.0, 25.25, 24.5, 25.75, 25.75, 25.75, 25.5, 25.75, 25.75, 25.5, 26.0]"
1521009195.478806 "[23.75, 24.0, 24.25, 24.0, 24.0, 23.75, 24.5, 24.25, 24.5, 24.75, 24.0, 24.25, 24.25, 24.25, 24.25, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.0, 24.0, 24.5, 25.0, 24.5, 24.25, 24.25, 24.0, 24.5, 24.25, 24.0, 25.0, 24.75, 24.75, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 25.25, 25.0, 25.0, 24.5, 24.25, 24.75, 24.75, 24.75, 25.0, 25.5, 25.25, 25.25, 25.25, 25.0, 25.25, 25.5, 25.25, 25.75, 25.5, 25.75, 25.75, 25.5, 26.0]"
1521009195.526152 "[23.75, 24.0, 24.25, 24.0, 24.0, 23.75, 24.5, 24.25, 24.5, 24.75, 24.0, 24.25, 24.25, 24.25, 24.25, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.0, 24.0, 24.5, 25.0, 24.5, 24.25, 24.25, 24.0, 24.5, 24.25, 24.0, 25.0, 24.75, 24.75, 24.5, 24.5, 24.25, 24.25, 24.5, 24.75, 25.25, 25.0, 25.0, 24.5, 24.25, 24.75, 24.75, 24.75, 25.0, 25.5, 25.25, 25.25, 25.25, 25.0, 25.25, 25.5, 25.25, 25.75, 25.5, 25.75, 25.75, 25.5, 26.0]"
1521009195.568394 "[23.75, 24.0, 24.25, 24.0, 24.0, 23.75, 24.5, 24.25, 24.5, 24.75, 24.0, 24.25, 24.0, 23.75, 24.5, 23.75, 24.5, 24.75, 24.5, 24.25, 24.25, 24.0, 24.0, 24.25, 25.0, 24.5, 24.0, 24.25, 24.25, 24.5, 24.25, 24.0, 25.0, 25.0, 24.5, 24.75, 24.25, 24.5, 24.0, 25.0, 25.0, 24.5, 25.0, 24.75, 24.5, 24.25, 24.5, 24.5, 25.75, 25.25, 25.5, 25.25, 24.5, 25.0, 24.5, 24.25, 26.25, 25.75, 25.5, 25.5, 25.5, 25.5, 26.0, 25.75]"
1521009195.610811 "[24.0, 24.0, 25.0, 24.5, 24.25, 23.75, 24.25, 24.75, 24.25, 24.25, 24.0, 24.5, 24.0, 23.75, 24.5, 23.75, 24.5, 24.75, 24.5, 24.25, 24.25, 24.0, 24.0, 24.25, 25.0, 24.5, 24.0, 24.25, 24.25, 24.5, 24.25, 24.0, 25.0, 25.0, 24.5, 24.75, 24.25, 24.5, 24.0, 25.0, 25.0, 24.5, 25.0, 24.75, 24.5, 24.25, 24.5, 24.5, 25.75, 25.25, 25.5, 25.25, 24.5, 25.0, 24.5, 24.25, 26.25, 25.75, 25.5, 25.5, 25.5, 25.5, 26.0, 25.75]"
