1521010621.634997 "[24.25, 23.75, 24.25, 23.75, 24.0, 24.0, 24.25, 24.5, 24.0, 23.75, 24.0, 23.75, 23.5, 24.25, 24.75, 24.25, 24.5, 22.75, 24.0, 20.25, 23.75, 28.75, 24.0, 21.25, 24.25, 24.25, 23.75, 24.0, 24.25, 24.5, 23.75, 24.5, 24.25, 24.5, 24.5, 24.25, 24.25, 24.25, 24.25, 24.75, 24.5, 24.75, 24.5, 24.75, 24.25, 24.25, 24.75, 25.25, 24.5, 25.0, 25.5, 25.5, 25.0, 25.25, 25.0, 25.25, 25.25, 25.75, 25.25, 25.25, 25.25, 25.75, 25.25, 25.5]"
1521010621.675332 "[24.25, 23.75, 24.25, 23.75, 24.0, 24.0, 24.25, 24.5, 24.0, 23.75, 24.0, 23.75, 23.5, 24.25, 24.75, 24.25, 24.5, 22.75, 24.0, 20.25, 23.75, 28.75, 24.0, 21.25, 24.25, 24.25, 23.75, 24.0, 24.25, 24.5, 23.75, 24.5, 24.25, 24.5, 24.5, 24.25, 24.25, 24.25, 24.25, 24.75, 24.5, 24.75, 24.5, 24.75, 24.25, 24.25, 24.75, 25.25, 24.5, 25.0, 25.5, 25.5, 25.0, 24.75, 24.75, 25.25, 25.25, 25.25, 25.75, 25.5, 26.25, 26.0, 25.5, 25.75]"
1521010621.717297 "[24.0, 23.5, 24.5, 24.5, 23.75, 23.5, 24.25, 24.75, 23.75, 23.75, 24.0, 24.25, 23.75, 24.25, 24.25, 23.75, 24.75, 24.25, 24.0, 24.25, 23.75, 24.25, 24.25, 24.25, 24.25, 23.75, 24.0, 24.0, 24.5, 24.25, 24.25, 24.5, 24.75, 24.5, 24.5, 24.75, 24.25, 24.0, 24.5, 24.75, 24.5, 24.5, 24.75, 24.75, 24.5, 25.0, 25.0, 24.25, 25.25, 25.0, 24.75, 25.25, 25.0, 24.75, 24.75, 25.25, 25.25, 25.25, 25.75, 25.5, 26.25, 26.0, 25.5, 25.75]"
1521010621.759153 "[24.0, 23.5, 24.5, 24.5, 23.75, 23.5, 24.25, 24.75, 23.75, 23.75, 24.0, 24.25, 23.75, 24.25, 24.25, 23.75, 24.75, 24.25, 24.0, 24.25, 23.75, 24.25, 24.25, 24.25, 24.25, 23.75, 24.0, 24.0, 24.5, 24.25, 24.25, 24.5, 24.75, 24.5, 24.5, 24.75, 24.25, 24.0, 24.5, 24.75, 24.5, 24.5, 24.75, 24.75, 24.5, 25.0, 25.0, 24.25, 25.25, 25.0, 24.75, 25.25, 25.0, 24.75, 24.75, 25.25, 25.25, 25.25, 25.75, 25.5, 26.25, 26.0, 25.5, 25.75]"
1521010621.801497 "[24.0, 23.5, 24.5, 24.5, 23.75, 23.5, 24.25, 24.75, 23.75, 23.75, 24.0, 24.25, 23.75, 24.25, 24.25, 23.75, 24.75, 24.25, 24.0, 23.75, 24.25, 23.5, 23.75, 24.25, 24.25, 23.75, 24.0, 24.0, 24.0, 24.0, 24.0, 24.25, 24.5, 24.5, 24.25, 24.5, 24.25, 24.0, 24.5, 24.75, 24.5, 24.25, 24.5, 24.5, 24.5, 24.5, 25.0, 24.5, 25.25, 24.5, 25.25, 25.25, 24.5, 25.0, 24.5, 25.0, 25.25, 25.25, 25.25, 25.0, 25.25, 25.25, 25.5, 26.5]"
1521010621.843453 "[24.0, 24.0, 24.0, 23.75, 24.25, 23.5, 24.0, 24.5, 24.0, 23.25, 24.0, 24.0, 23.5, 24.25, 24.25, 23.5, 24.25, 24.0, 24.0, 23.75, 24.25, 23.5, 23.75, 24.25, 24.25, 23.75, 24.0, 24.0, 24.0, 24.0, 24.0, 24.25, 24.5, 24.5, 24.25, 24.5, 24.25, 24.0, 24.5, 24.75, 24.5, 24.25, 24.5, 24.5, 24.5, 24.5, 25.0, 24.5, 25.25, 24.5, 25.25, 25.25, 24.5, 25.0, 24.5, 25.0, 25.25, 25.25, 25.25, 25.0, 25.25, 25.25, 25.5, 26.5]"
1521010621.886303 "[24.0, 24.0, 24.0, 23.75, 24.25, 23.5, 24.0, 24.5, 24.0, 23.25, 24.0, 24.0, 23.5, 24.25, 24.25, 23.5, 24.25, 24.0, 24.0, 23.75, 24.25, 23.5, 23.75, 24.25, 24.25, 23.75, 24.0, 24.0, 24.0, 24.0, 24.0, 24.25, 24.5, 24.5, 24.25, 24.5, 24.25, 24.0, 24.5, 24.75, 24.5, 24.25, 24.5, 24.5, 24.5, 24.5, 25.5, 25.25, 24.75, 24.75, 25.0, 25.0, 25.0, 24.75, 25.0, 25.5, 26.0, 25.75, 25.25, 25.25, 25.75, 25.5, 25.25, 26.25]"
1521010621.929496 "[23.5, 24.25, 24.5, 24.25, 23.75, 23.75, 24.5, 24.5, 23.75, 24.25, 23.75, 23.75, 23.5, 24.0, 23.75, 23.5, 24.0, 24.25, 24.5, 24.25, 23.75, 24.0, 24.25, 24.5, 24.0, 24.25, 24.0, 24.0, 24.5, 24.5, 24.5, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.0, 24.25, 24.75, 24.5, 24.5, 24.5, 24.5, 24.0, 24.5, 25.5, 25.25, 24.75, 24.75, 25.0, 25.0, 25.0, 24.75, 25.0, 25.5, 26.0, 25.75, 25.25, 25.25, 25.75, 25.5, 25.25, 26.25]"
1521010621.971348 "[23.5, 24.25, 24.5, 24.25, 23.75, 23.75, 24.5, 24.5, 23.75, 24.25, 23.75, 23.75, 23.5, 24.0, 23.75, 23.5, 24.0, 24.25, 24.5, 24.25, 23.75, 24.0, 24.25, 24.5, 24.0, 24.25, 24.0, 24.0, 24.5, 24.5, 24.5, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.0, 24.25, 24.75, 24.5, 24.5, 24.5, 24.5, 24.0, 24.5, 25.5, 25.25, 24.75, 24.75, 25.0, 25.0, 25.0, 24.75, 25.0, 25.5, 26.0, 25.75, 25.25, 25.25, 25.75, 25.5, 25.25, 26.25]"
1521010622.013144 "[23.5, 24.25, 24.5, 24.25, 23.75, 23.75, 24.5, 24.5, 23.75, 24.25, 24.0, 24.25, 23.25, 24.25, 24.25, 23.75, 24.5, 24.0, 24.25, 24.5, 24.0, 24.25, 24.0, 24.75, 23.75, 24.25, 24.25, 24.0, 24.75, 24.5, 24.25, 24.75, 25.0, 24.5, 24.75, 24.0, 24.25, 24.75, 24.0, 24.75, 24.75, 24.25, 24.75, 24.5, 24.25, 24.25, 24.75, 25.0, 25.25, 24.5, 25.0, 25.0, 24.75, 24.75, 24.75, 25.0, 26.0, 26.0, 25.5, 25.0, 25.5, 25.5, 25.5, 25.75]"
