1521012995.024066 "[24.5, 24.0, 24.75, 24.0, 24.5, 24.0, 24.75, 24.75, 24.0, 23.5, 24.0, 23.75, 23.75, 24.25, 24.0, 24.25, 24.5, 24.0, 24.5, 24.0, 24.5, 24.5, 23.75, 24.25, 25.0, 24.5, 24.0, 24.0, 24.25, 24.0, 24.25, 24.25, 24.75, 24.75, 24.5, 24.0, 24.0, 24.25, 24.25, 25.0, 25.25, 24.5, 25.0, 24.75, 24.25, 24.25, 25.5, 24.25, 25.25, 25.0, 25.0, 24.75, 24.5, 24.75, 24.5, 25.0, 25.75, 25.5, 25.75, 24.75, 25.5, 25.0, 25.25, 25.75]"
1521012995.066032 "[24.5, 24.0, 24.75, 24.0, 24.5, 24.0, 24.75, 24.75, 24.0, 23.5, 24.0, 23.75, 23.75, 24.25, 24.0, 24.25, 24.5, 24.0, 24.5, 24.0, 24.5, 24.5, 23.75, 24.25, 25.0, 24.5, 24.0, 24.0, 24.25, 24.0, 24.25, 24.25, 24.75, 24.75, 24.5, 24.0, 24.0, 24.25, 24.25, 25.0, 25.25, 24.5, 25.0, 24.75, 24.25, 24.25, 25.5, 24.25, 25.25, 25.0, 25.0, 24.75, 24.5, 24.5, 24.75, 25.5, 25.75, 25.25, 25.25, 24.75, 25.5, 25.75, 25.25, 25.75]"
1521012995.107235 "[24.25, 24.0, 24.5, 24.25, 24.0, 24.25, 24.25, 24.75, 23.75, 24.0, 24.0, 24.5, 23.75, 24.5, 24.5, 24.25, 24.75, 24.75, 24.25, 24.25, 24.0, 24.0, 24.0, 25.25, 24.75, 24.75, 24.25, 24.25, 24.75, 24.25, 24.5, 24.5, 24.75, 24.75, 24.25, 24.5, 24.25, 24.25, 24.25, 25.0, 24.75, 25.0, 25.0, 25.0, 24.5, 24.5, 24.75, 24.5, 25.25, 24.75, 25.25, 24.75, 24.5, 24.5, 24.75, 25.5, 25.75, 25.25, 25.25, 24.75, 25.5, 25.75, 25.25, 25.75]"
1521012995.147811 "[24.25, 24.0, 24.5, 24.25, 24.0, 24.25, 24.25, 24.75, 23.75, 24.0, 24.0, 24.5, 23.75, 24.5, 24.5, 24.25, 24.75, 24.75, 24.25, 24.25, 24.0, 24.0, 24.0, 25.25, 24.75, 24.75, 24.25, 24.25, 24.75, 24.25, 24.5, 24.5, 24.75, 24.75, 24.25, 24.5, 24.25, 24.25, 24.25, 25.0, 24.75, 25.0, 25.0, 25.0, 24.5, 24.5, 24.75, 24.5, 25.25, 24.75, 25.25, 24.75, 24.5, 24.5, 24.75, 25.5, 25.75, 25.25, 25.25, 24.75, 25.5, 25.75, 25.25, 25.75]"
1521012995.190545 "[24.25, 24.0, 24.5, 24.25, 24.0, 24.25, 24.25, 24.75, 23.75, 24.0, 24.0, 24.5, 23.75, 24.5, 24.5, 24.25, 24.75, 24.75, 24.25, 24.25, 24.0, 24.0, 24.0, 24.5, 24.75, 24.5, 24.0, 24.25, 24.25, 24.0, 24.5, 24.5, 25.0, 24.5, 24.25, 24.25, 24.25, 24.25, 24.25, 24.75, 24.75, 24.25, 25.0, 24.75, 24.5, 24.75, 24.75, 24.5, 24.75, 25.0, 25.25, 24.5, 24.75, 24.75, 24.25, 24.75, 25.0, 25.0, 25.75, 24.75, 24.5, 25.0, 25.0, 26.5]"
1521012995.239648 "[24.5, 24.0, 25.0, 24.0, 24.5, 23.25, 25.0, 25.25, 23.75, 24.25, 24.0, 24.25, 23.75, 24.25, 24.0, 24.25, 24.25, 24.5, 24.5, 24.25, 23.75, 24.0, 23.75, 24.5, 24.75, 24.5, 24.0, 24.25, 24.25, 24.0, 24.5, 24.5, 25.0, 24.5, 24.25, 24.25, 24.25, 24.25, 24.25, 24.75, 24.75, 24.25, 25.0, 24.75, 24.5, 24.75, 24.75, 24.5, 24.75, 25.0, 25.25, 24.5, 24.75, 24.75, 24.25, 24.75, 25.0, 25.0, 25.75, 24.75, 24.5, 25.0, 25.0, 26.5]"
1521012995.283751 "[24.5, 24.0, 25.0, 24.0, 24.5, 23.25, 25.0, 25.25, 23.75, 24.25, 24.0, 24.25, 23.75, 24.25, 24.0, 24.25, 24.25, 24.5, 24.5, 24.25, 23.75, 24.0, 23.75, 24.5, 24.75, 24.5, 24.0, 24.25, 24.25, 24.0, 24.5, 24.5, 25.0, 24.5, 24.25, 24.25, 24.25, 24.25, 24.25, 24.75, 24.75, 25.0, 25.0, 25.0, 24.0, 24.25, 25.0, 24.5, 24.25, 24.25, 25.25, 25.0, 24.75, 24.25, 24.75, 24.75, 25.0, 25.5, 24.75, 24.0, 25.25, 25.25, 24.75, 25.75]"
1521012995.326093 "[24.0, 23.75, 24.0, 24.0, 23.5, 23.75, 24.5, 24.0, 23.5, 23.75, 24.0, 24.0, 23.5, 24.25, 23.75, 24.25, 24.25, 24.25, 24.5, 24.0, 24.25, 24.0, 24.5, 24.0, 24.25, 24.0, 24.25, 23.75, 24.0, 24.5, 24.0, 24.5, 24.75, 24.5, 24.0, 24.5, 23.75, 24.5, 24.5, 24.75, 24.75, 25.0, 25.0, 25.0, 24.0, 24.25, 25.0, 24.5, 24.25, 24.25, 25.25, 25.0, 24.75, 24.25, 24.75, 24.75, 25.0, 25.5, 24.75, 24.0, 25.25, 25.25, 24.75, 25.75]"
1521012995.368392 "[24.0, 23.75, 24.0, 24.0, 23.5, 23.75, 24.5, 24.0, 23.5, 23.75, 24.0, 24.0, 23.5, 24.25, 23.75, 24.25, 24.25, 24.25, 24.5, 24.0, 24.25, 24.0, 24.5, 24.0, 24.25, 24.0, 24.25, 23.75, 24.0, 24.5, 24.0, 24.5, 24.75, 24.5, 24.0, 24.5, 23.75, 24.5, 24.5, 24.75, 24.75, 25.0, 25.0, 25.0, 24.0, 24.25, 25.0, 24.5, 24.25, 24.25, 25.25, 25.0, 24.75, 24.25, 24.75, 24.75, 25.0, 25.5, 24.75, 24.0, 25.25, 25.25, 24.75, 25.75]"
1521012995.411049 "[24.0, 24.25, 24.25, 24.25, 24.0, 24.0, 24.0, 25.25, 23.75, 24.75, 23.5, 23.75, 23.75, 24.5, 23.75, 23.75, 24.5, 24.25, 24.0, 24.25, 24.0, 24.0, 24.25, 24.25, 24.5, 24.5, 24.25, 24.5, 24.25, 24.25, 24.25, 24.75, 24.75, 24.25, 24.75, 24.5, 24.25, 24.25, 24.25, 24.75, 25.25, 25.0, 25.25, 24.5, 24.25, 24.25, 25.0, 24.5, 24.75, 24.75, 25.25, 24.75, 24.75, 25.0, 24.75, 24.75, 25.25, 25.75, 24.75, 25.0, 25.0, 25.25, 24.75, 25.25]"
1521012995.45403 "[24.25, 24.25, 24.25, 24.25, 24.0, 24.0, 24.0, 25.25, 23.75, 24.75, 23.5, 23.75, 23.75, 24.5, 23.75, 23.75, 24.5, 24.25, 24.0, 24.25, 24.0, 24.0, 24.25, 24.25, 24.5, 24.5, 24.25, 24.5, 24.25, 24.25, 24.25, 24.75, 24.75, 24.25, 24.75, 24.5, 24.25, 24.25, 24.25, 24.75, 25.25, 25.0, 25.25, 24.5, 24.25, 24.25, 25.0, 24.5, 24.75, 24.75, 25.25, 24.75, 24.75, 25.0, 24.75, 24.75, 25.25, 25.75, 24.75, 25.0, 25.0, 25.25, 24.75, 25.25]"
1521012995.495337 "[24.25, 24.25, 24.25, 24.25, 24.0, 24.0, 24.0, 25.25, 23.75, 24.75, 23.5, 23.75, 23.75, 24.5, 23.75, 23.75, 24.5, 24.25, 24.0, 24.25, 24.0, 24.0, 24.25, 24.25, 24.5, 24.5, 24.25, 24.5, 24.0, 24.25, 23.75, 24.5, 25.0, 25.25, 24.75, 24.25, 24.0, 24.25, 24.25, 24.5, 25.25, 24.25, 25.25, 24.75, 24.25, 24.0, 24.5, 24.5, 25.0, 25.25, 25.25, 25.0, 24.75, 24.75, 24.75, 24.75, 25.5, 25.25, 25.25, 25.25, 25.25, 25.5, 26.0, 25.25]"
1521012995.535204 "[24.25, 23.75, 23.75, 24.75, 23.5, 24.25, 24.25, 24.5, 24.0, 24.25, 24.0, 23.75, 23.75, 24.0, 24.0, 24.0, 24.75, 24.0, 24.5, 24.0, 24.0, 23.75, 24.0, 24.5, 24.5, 23.75, 24.0, 24.5, 24.0, 24.25, 23.75, 24.5, 25.0, 25.25, 24.75, 24.25, 24.0, 24.25, 24.25, 24.5, 25.25, 24.25, 25.25, 24.75, 24.25, 24.0, 24.5, 24.5, 25.0, 25.25, 25.25, 25.0, 24.75, 24.75, 24.75, 24.75, 25.5, 25.25, 25.25, 25.25, 25.25, 25.5, 26.0, 25.25]"
1521012995.577173 "[24.25, 23.75, 23.75, 24.75, 23.5, 24.25, 24.25, 24.5, 24.0, 24.25, 24.0, 23.75, 23.75, 24.0, 24.0, 24.0, 24.75, 24.0, 24.5, 24.0, 24.0, 23.75, 24.0, 24.5, 24.5, 23.75, 24.0, 24.5, 24.0, 24.25, 23.75, 24.5, 25.0, 25.25, 24.75, 24.25, 24.0, 24.25, 24.25, 24.5, 25.25, 24.25, 25.25, 24.75, 24.25, 24.0, 24.5, 24.5, 25.0, 25.25, 25.25, 25.0, 24.75, 24.75, 24.75, 24.75, 25.5, 25.25, 25.25, 25.25, 25.25, 25.5, 25.75, 26.0]"
