1521009686.355145 "[24.25, 24.0, 24.25, 24.0, 24.0, 23.25, 24.5, 24.75, 24.25, 24.25, 24.25, 24.25, 23.75, 24.0, 24.0, 24.25, 24.75, 24.25, 24.25, 24.5, 24.25, 23.75, 23.75, 24.0, 24.75, 24.5, 24.5, 24.25, 24.25, 24.0, 24.25, 24.0, 25.0, 24.5, 24.5, 24.5, 24.25, 24.5, 24.5, 24.25, 25.0, 25.0, 25.0, 24.75, 24.0, 24.5, 24.5, 24.25, 25.0, 25.0, 25.25, 25.25, 24.5, 24.75, 24.75, 25.25, 26.0, 25.25, 26.0, 25.5, 25.75, 25.5, 25.25, 25.5]"
1521009686.406811 "[24.25, 23.75, 24.75, 24.75, 24.25, 24.0, 24.5, 24.0, 24.75, 24.0, 24.5, 24.5, 24.0, 24.25, 24.5, 23.75, 25.0, 24.5, 25.25, 24.5, 24.25, 24.0, 24.5, 24.25, 24.75, 24.75, 24.75, 24.5, 24.5, 24.75, 24.25, 24.0, 25.25, 25.25, 25.0, 24.5, 24.5, 24.5, 24.25, 24.75, 25.0, 25.0, 25.0, 24.75, 24.0, 24.5, 24.5, 24.25, 25.0, 25.0, 25.25, 25.25, 24.5, 24.75, 24.75, 25.25, 26.0, 25.25, 26.0, 25.5, 25.75, 25.5, 25.25, 25.5]"
1521009686.456943 "[24.25, 23.75, 24.75, 24.75, 24.25, 24.0, 24.5, 24.0, 24.75, 24.0, 24.5, 24.5, 24.0, 24.25, 24.5, 23.75, 25.0, 24.5, 25.25, 24.5, 24.25, 24.0, 24.5, 24.25, 24.75, 24.75, 24.75, 24.5, 24.5, 24.75, 24.25, 24.0, 25.25, 25.25, 25.0, 24.5, 24.5, 24.5, 24.25, 24.75, 25.0, 25.0, 25.0, 24.5, 24.75, 24.25, 25.0, 24.0, 25.0, 25.0, 25.75, 25.0, 24.5, 24.5, 25.0, 24.75, 26.0, 25.75, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5]"
1521009686.502063 "[24.0, 24.0, 24.5, 24.5, 24.25, 24.0, 24.5, 24.5, 23.75, 24.0, 24.0, 24.5, 24.0, 24.0, 24.25, 23.75, 24.5, 24.75, 24.75, 24.5, 24.0, 24.5, 24.0, 24.5, 24.75, 24.25, 24.5, 24.25, 24.5, 24.0, 24.25, 23.75, 25.25, 24.5, 24.75, 24.75, 24.25, 24.5, 24.0, 24.75, 25.25, 24.5, 25.25, 24.5, 24.75, 24.25, 25.0, 24.0, 25.0, 25.0, 25.75, 25.0, 24.5, 24.5, 25.0, 24.75, 26.0, 25.75, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5]"
1521009686.54515 "[24.0, 24.0, 24.5, 24.5, 24.25, 24.0, 24.5, 24.5, 23.75, 24.0, 24.0, 24.5, 24.0, 24.0, 24.25, 23.75, 24.5, 24.75, 24.75, 24.5, 24.0, 24.5, 24.0, 24.5, 24.75, 24.25, 24.5, 24.25, 24.5, 24.0, 24.25, 23.75, 25.25, 24.5, 24.75, 24.75, 24.25, 24.5, 24.0, 24.75, 25.25, 24.5, 25.25, 24.5, 24.75, 24.25, 25.0, 24.0, 25.0, 25.0, 25.75, 25.0, 24.5, 24.5, 25.0, 24.75, 26.0, 25.75, 25.5, 25.0, 25.75, 25.75, 25.75, 25.5]"
1521009686.58785 "[24.0, 24.0, 24.5, 24.5, 24.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.75, 24.5, 24.0, 24.25, 24.0, 23.75, 25.0, 24.75, 24.25, 24.5, 24.25, 24.0, 24.25, 24.0, 25.0, 24.75, 24.5, 24.25, 24.25, 24.25, 24.25, 24.5, 25.25, 24.75, 24.75, 24.5, 24.25, 24.5, 24.25, 24.0, 24.75, 24.25, 25.25, 24.5, 25.0, 24.75, 25.0, 24.25, 25.25, 25.5, 26.0, 25.25, 24.5, 24.75, 24.5, 25.25, 25.75, 26.0, 25.75, 25.0, 25.25, 26.0, 25.5, 26.25]"
1521009686.629651 "[24.75, 24.5, 24.5, 24.5, 24.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.75, 24.5, 24.0, 24.25, 24.0, 23.75, 25.0, 24.75, 24.25, 24.5, 24.25, 24.0, 24.25, 24.0, 25.0, 24.75, 24.5, 24.25, 24.25, 24.25, 24.25, 24.5, 25.25, 24.75, 24.75, 24.5, 24.25, 24.5, 24.25, 24.0, 24.75, 24.25, 25.25, 24.5, 25.0, 24.75, 25.0, 24.25, 25.25, 25.5, 26.0, 25.25, 24.5, 24.75, 24.5, 25.25, 25.75, 26.0, 25.75, 25.0, 25.25, 26.0, 25.5, 26.25]"
1521009686.669862 "[24.75, 24.5, 24.5, 24.5, 24.0, 24.0, 24.5, 24.5, 24.25, 24.25, 24.75, 24.5, 24.0, 24.25, 24.0, 23.75, 25.0, 24.75, 24.25, 24.5, 24.25, 24.0, 24.25, 24.0, 25.0, 24.75, 24.5, 24.25, 24.25, 24.25, 24.25, 24.5, 25.0, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.5, 25.0, 24.75, 25.0, 25.0, 24.0, 25.0, 24.5, 24.5, 25.25, 25.5, 25.0, 25.5, 25.0, 24.75, 24.5, 24.5, 25.75, 25.5, 25.5, 24.75, 25.75, 25.0, 25.25, 25.25]"
1521009686.719368 "[24.0, 24.0, 24.5, 23.75, 23.75, 23.75, 24.25, 24.25, 24.75, 24.25, 24.0, 24.5, 24.0, 24.25, 24.25, 24.5, 24.75, 24.0, 24.25, 24.5, 23.75, 24.25, 24.25, 24.25, 25.0, 23.75, 24.25, 24.25, 24.25, 24.0, 24.25, 24.25, 25.0, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.5, 25.0, 24.75, 25.0, 25.0, 24.0, 25.0, 24.5, 24.5, 25.25, 25.5, 25.0, 25.5, 25.0, 24.75, 24.5, 24.5, 25.75, 25.5, 25.5, 24.75, 25.75, 25.0, 25.25, 25.25]"
1521009686.761138 "[24.0, 24.0, 24.5, 23.75, 23.75, 23.75, 24.25, 24.25, 24.75, 24.25, 24.0, 24.5, 24.0, 24.25, 24.25, 24.5, 24.75, 24.0, 24.25, 24.5, 23.75, 24.25, 24.25, 24.25, 25.0, 23.75, 24.25, 24.25, 24.25, 24.0, 24.25, 24.25, 25.0, 24.25, 24.5, 24.5, 24.5, 24.5, 24.25, 24.5, 25.0, 24.75, 25.0, 25.0, 24.0, 25.0, 24.5, 24.5, 25.25, 25.5, 25.0, 25.5, 24.75, 25.0, 24.5, 24.5, 25.75, 25.25, 25.5, 25.25, 25.75, 25.5, 25.0, 24.75]"
